   1.09223962       8.13425928E-02   1.21075499       7.43611157E-02   5.07164225E-02
   1.09385407       8.00722986E-02   1.21371007       7.33706728E-02   5.11853620E-02
   1.09544158       7.86672682E-02   1.21662307       7.22676441E-02   5.16015217E-02
   1.09699976       7.71340355E-02   1.21949005       7.10562393E-02   5.19662760E-02
   1.09852612       7.54791126E-02   1.22230625       6.97407350E-02   5.22812605E-02
   1.10001814       7.37089962E-02   1.22506773       6.83255047E-02   5.25483228E-02
   1.10147369       7.18302578E-02   1.22777069       6.68150708E-02   5.27694784E-02
   1.10289073       6.98493570E-02   1.23041153       6.52139634E-02   5.29469140E-02
   1.10426700       6.77727610E-02   1.23298657       6.35268763E-02   5.30828796E-02
   1.10560095       6.56068623E-02   1.23549247       6.17585517E-02   5.31797260E-02
   1.10689080       6.33579493E-02   1.23792624       5.99136651E-02   5.32398149E-02
   1.10813487       6.10322505E-02   1.24028444       5.79970330E-02   5.32655157E-02
   1.10933161       5.86358570E-02   1.24256492       5.60133830E-02   5.32591715E-02
   1.11047983       5.61748371E-02   1.24476469       5.39675802E-02   5.32230958E-02
   1.11157823       5.36550693E-02   1.24688125       5.18643782E-02   5.31595126E-02
   1.11262560       5.10823354E-02   1.24891281       4.97085489E-02   5.30705974E-02
   1.11362112       4.84623536E-02   1.25085723       4.75048497E-02   5.29583991E-02
   1.11456382       4.58006710E-02   1.25271273       4.52580452E-02   5.28248698E-02
   1.11545300       4.31028008E-02   1.25447750       4.29728664E-02   5.26718125E-02
   1.11628783       4.03740555E-02   1.25615025       4.06539887E-02   5.25009036E-02
   1.11706781       3.76197286E-02   1.25772953       3.83060835E-02   5.23136780E-02
   1.11779249       3.48449722E-02   1.25921428       3.59337591E-02   5.21114878E-02
   1.11846161       3.20548639E-02   1.26060390       3.35416049E-02   5.18955551E-02
   1.11907470       2.92543992E-02   1.26189744       3.11341956E-02   5.16669042E-02
   1.11963177       2.64485031E-02   1.26309443       2.87160464E-02   5.14264181E-02
   1.12013268       2.36419998E-02   1.26419461       2.62916051E-02   5.11747934E-02
   1.12057745       2.08396912E-02   1.26519787       2.38653421E-02   5.09125516E-02
   1.12096632       1.80462860E-02   1.26610398       2.14416534E-02   5.06400764E-02
   1.12129939       1.52664557E-02   1.26691318       1.90248787E-02   5.03575467E-02
   1.12157714       1.25048012E-02   1.26762617       1.66193619E-02   5.00650108E-02
   1.12179971       9.76591185E-03   1.26824307       1.42293349E-02   4.97623682E-02
   1.12196779       7.05433637E-03   1.26876497       1.18590519E-02   4.94493656E-02
   1.12208200       4.37457860E-03   1.26919222       9.51268524E-03   4.91256341E-02
   1.12214291       1.73109770E-03   1.26952624       7.19434768E-03   4.87906896E-02
   1.12215137      -8.71658325E-04   1.26976812       4.90813702E-03   4.84439358E-02
   1.12210834      -3.42926383E-03   1.26991940       2.65806913E-03   4.80846800E-02
   1.12201452      -5.93730807E-03   1.26998127       4.48115170E-04   4.77121696E-02
   1.12187111      -8.39141011E-03   1.26995564      -1.71779841E-03   4.73255813E-02
   1.12167919      -1.07872225E-02   1.26984453      -3.83584201E-03   4.69240360E-02
   1.12144005      -1.31203830E-02   1.26964962      -5.90217859E-03   4.65066433E-02
   1.12115479      -1.53866000E-02   1.26937318      -7.91312009E-03   4.60724607E-02
   1.12082505      -1.75815672E-02   1.26901746      -9.86500084E-03   4.56205755E-02
   1.12045205      -1.97010487E-02   1.26858485      -1.17542744E-02   4.51500639E-02
   1.12003744      -2.17408240E-02   1.26807809      -1.35774463E-02   4.46600541E-02
   1.11958301      -2.36967057E-02   1.26749969      -1.53311044E-02   4.41497117E-02
   1.11909020      -2.55646370E-02   1.26685274      -1.70120150E-02   4.36182804E-02
   1.11856103      -2.73405537E-02   1.26613998      -1.86169781E-02   4.30650748E-02
   1.11799729      -2.90204696E-02   1.26536453      -2.01429054E-02   4.24895212E-02
   1.11740088      -3.06005552E-02   1.26452959      -2.15869173E-02   4.18911874E-02
   1.11677384      -3.20770107E-02   1.26363873      -2.29461789E-02   4.12697643E-02
   1.11611843      -3.34461816E-02   1.26269507      -2.42180414E-02   4.06251103E-02
